,ad_event_id,user_id,state,os,browser,id,gender,age,keyword_id,ad_id,cpc_bid_amount,bidding_strategy_type,quality_score,keyword_match_type,ad_group_id,name,amount,device_type
545,14dc01bc-0aa5-4583-a2a5-a421858da7da,28b671b8-8eca-445c-990f-6bbc2b7513d8,Nevada,Mac OS X,Chrome,8d109ac4-a87c-45ff-9ca4-1b580e01f001,Male,97,b5c868f4-293f-4a05-bf21-bc555f9e9192,8094c50f-1833-40fd-bd25-59dcacecb850,233.76,Manual,9.35,Exact,1ee2bc51-bba0-4ca5-8989-694741940124,Jessica Porter,386.32,Desktop
546,5c6be596-58f1-4c91-9d6d-47e490e0172f,1450e2ed-3da1-44bc-b565-e82a79a975ca,New Hampshire,Windows,Chrome,0482d7b1-0b5b-4161-9eda-995b78c0aefd,Male,19,a5da81af-beca-4fee-a51e-5b95868dce21,aa264770-ac61-4c84-90a6-1338a46fffd4,219.63,Automated,1.99,Exact,69ddc04c-41a6-4361-9677-7b911dfb9ced,Samantha Jones,643.32,Desktop
547,b7a02afd-30d6-463f-91c2-72d801267789,427585d8-e537-4893-860f-be0cb6870e20,New York,Mac OS X,Safari,19c2337d-9e05-46bc-b8fc-3b17b28f5ba2,Female,24,092d92e4-d1df-4cc0-a1d8-0302e9773b06,282877e1-1fb1-459c-8356-3d3a59651078,1260.7,Automated,7.41,Phrase,a0500f36-abf7-4164-8b2a-568ad337f163,Carolyn Roberts,51.97,Desktop
548,789a2829-8a66-4359-abe0-a1771c5e1698,0d0d82f9-1b13-4405-b484-db42e58000cf,Hawaii,Windows,Chrome,934055bf-3a69-4460-9811-a6c0afeb8e24,Female,19,91a0dc95-ec10-4bd3-9e03-50fa72ea8bd1,3cdb5984-4c1a-4858-abe8-6c74f9558319,1652.33,Manual,1.98,Broad,696df29e-460e-40bc-8843-2cbc49230d56,Laura Patton,776.74,Desktop
549,d763b159-ed9a-489a-9085-2f4f0b09ec41,641d2571-16d9-4fc5-be85-039460fc74e8,Indiana,Mac OS X,Firefox,26c2dbba-3dd2-471a-8a04-92d913c27bb7,Female,47,f4502bed-532f-4c55-998b-2f90752ae18a,fef48c8a-0aa8-49b3-9e85-4909804a51b8,2222.64,Automated,0.01,Phrase,c46ec789-dad1-4e60-a03b-82fdc5cc4d26,Aaron Harrison,285.34,Desktop
550,067fece7-f1ff-46dc-b45a-a79bd855fb35,240c499b-a9c6-43e2-bc11-379776bfaa9b,South Dakota,Linux,Firefox,a6702775-a8d4-4ca7-918a-43256c910628,Female,54,2bb63944-0f56-4e3f-a636-4972ffa6408f,1f41b03b-8879-4211-a771-8923b99643e5,426.85,Automated,8.97,Phrase,f5d1bdfe-cf82-47bc-82e1-af992541fb8b,Miss Lisa Taylor PhD,622.01,Desktop
551,2011bc8a-e7bf-4a96-a484-9eb55096ccf2,ebde3e11-0ec5-462d-a402-0912b4f6783a,Delaware,Windows,Safari,c914e4e5-4de2-484f-847f-3f2bb964a0c7,Male,98,861f876b-2b70-4c1b-884e-3e3bb895aaf3,a3e701d2-fbb5-474b-9f8c-2b85b50e5a58,1266.57,Automated,8.46,Exact,efdbe745-6ea2-41ac-80d3-c483ef5aee74,Jimmy Garcia,423.87,Mobile
552,a2b4d215-c3c5-407d-be29-2238fbfbe602,1ea70756-a1d5-47a4-a6b4-a0a71cf0589d,Ohio,Windows,Chrome,a7b3cfe3-a2b7-4418-a448-c239d35af022,Female,45,67c016ad-9e4b-4102-bee6-f40d305bf781,975e62e8-584d-4f68-ac6e-3cd724b92306,1910.9,Automated,0.67,Phrase,c567962a-5d35-4152-8aa2-8f5c85ec93e0,Jeffery Bass,611.29,Mobile
553,2462c274-abbf-46c7-a80a-ee2a466bd06f,e45f2e18-9b85-42b4-a770-6befd5be1022,North Dakota,Windows,Firefox,9d32af13-f971-4f8f-826f-591636c97c16,Male,20,eadd6fc5-57ff-4f59-b2c9-73a425803532,5f7cc41a-6bf5-4e06-9ae8-8bd885f713e8,253.67,Automated,1.77,Exact,eb4a7c59-9cb7-49c1-9bde-96fe05685f68,Veronica Chandler,568.95,Mobile
554,ddda17a3-6779-4e0d-a5c1-df67987d616d,93a36537-14f3-478d-8804-0c13180aa66a,Connecticut,Linux,Safari,d6a60cb9-cbf3-43f6-a64a-d344e8b7862e,Male,57,e737bad2-d7c6-4bbc-b722-2ef69bfddc59,f8765eb8-a4b5-4a20-b5df-542700b5888d,1334.43,Manual,2.34,Phrase,ce4732c9-4f9a-47a1-a2c9-492ef3d13650,Frank Nguyen,517.56,Desktop
555,29b49664-0f52-461d-82f1-240d4e5c6dd2,da77a75f-3787-4036-9983-fc5a94a2e84d,North Dakota,Windows,Firefox,47ce727b-4b25-4464-b591-789b92415203,Male,32,5f698d12-f473-43af-ab14-68410b96eda5,307e79b4-7740-49fc-8a49-ae992ae890c9,1107.77,Manual,9.28,Phrase,ee9b70c6-3c1a-4da6-87fa-a15f418f5596,Claire Murray,160.32,Mobile
556,e91e70af-224a-4354-a490-7635201910c6,d85d37fe-4d58-46ce-a64f-0edbbf64c7dd,Indiana,Linux,Safari,39f983b4-414c-47c8-aff2-b72925b6d5a5,Male,46,aace1c9a-1c59-4fa1-b543-be48696b7284,4ede852d-a58d-4e79-b2dc-e1b50a0bde93,2846.8,Manual,3.82,Phrase,d39ebfec-55c7-466d-9c0e-1717cbacfcf3,Latoya Adams,7.52,Mobile
557,b75db71e-a453-4fe9-b48f-653e7b1bcb6b,2c0eb235-e6ef-4cd1-a728-6f94d370bdf9,South Dakota,Linux,Chrome,34d78409-6ab6-4d58-b612-19ad8c11dd86,Female,72,5e573ddd-6b60-4f72-948e-40eb1fe43d64,2d854227-a9fb-408c-9114-3e87b5e5eae5,173.57,Manual,8.07,Broad,7c260720-b5fc-4d2d-a53d-c7a616f096fb,Wendy Johnson,106.98,Mobile
558,bad4c288-0bf5-4ed8-b93c-2989c399fd7f,444ef491-b3e1-4a11-b3de-1a9e87f3aa2b,Wyoming,Linux,Safari,0a31f6e2-ad79-44d6-95cb-74713ed0141c,Male,97,98b5ee85-8caa-43e2-a16b-4a5177e602f6,e31f5b35-242b-4c85-889a-96ee2bd3cd8f,1225.88,Manual,4.36,Exact,036ab80c-acfb-42e2-b673-f323aecdbc19,Karen Berry,384.89,Desktop
559,d2d07223-0b20-4e0f-8505-0a17d2e1ed4d,2cb16080-a06d-4653-9674-94dfc399daf6,Virginia,Linux,Safari,de223401-22cb-4aba-878b-7adf8203ab52,Male,49,a4c0dde0-5b94-42ed-9969-1d4153a55d12,35419b80-3942-491f-82ec-668adc7b7cd7,1251.68,Manual,3.81,Phrase,e27aac99-6bd0-4da3-ad99-a65ee6f70425,Elaine Gonzales,257.1,Mobile
560,b2835498-be80-493e-b0f1-bb1d8e10fed6,42c9e740-6757-4f74-8efa-d840a5946453,West Virginia,Linux,Firefox,38f3fd4f-5c2b-4e92-96d4-e7ce4665f27c,Male,56,d6836e8a-74cf-4701-87ce-c878081116e5,14e8c70d-11bf-4347-aab9-0b3f8cfd8891,2184.54,Manual,7.65,Exact,95db51df-8326-40bf-8118-11a4ecb564e5,Samantha Mendoza,484.8,Mobile
561,2e22fd39-f31e-4448-a323-c57fa197b954,ea853efa-2d5d-4173-a53b-864be48f5984,Oklahoma,Linux,Chrome,ccfeb435-f12e-40e4-aa4d-a1a9439d89bb,Female,89,fd64e98c-a4ba-44dc-8bcc-9f735e8514d9,f4cfd794-79b7-40d4-b5bd-cc8db399e8d6,962.01,Manual,6.16,Phrase,5c27021d-80e5-4d91-aafe-7d43dfb6d5ac,Lori Barnes,470.83,Desktop
562,d020baee-95fc-4389-8cd6-6756583e26a4,15eea174-b971-45a0-9334-1b0a296e77d2,Montana,Windows,Safari,beadb749-cf95-4635-99c1-65b3380d30b4,Female,65,4929768b-d5e2-4c74-a2d7-1432808e83a9,1b37d8d4-c335-4b9e-a4ef-5e138608f9be,611.97,Manual,2.69,Broad,9358bf49-3e8b-4ac0-993b-50a630860f35,Christy Jenkins,515.39,Mobile
563,2ca723c4-8f4e-4442-94aa-aefe153251c9,d113df73-8526-482a-a325-872d361fbb08,Massachusetts,Mac OS X,Safari,b5b31718-9a7c-43b3-860c-7c6d04aa8f0f,Female,81,1acaf41d-69ae-44d3-9e55-1507ac0bab2a,9043911a-1573-4d81-a705-d3f193becfd2,879.93,Manual,5.83,Phrase,9e79abd1-1501-42e7-849b-395e8d24a451,Tina Thomas,132.71,Desktop
564,ccd9f2af-339c-4a75-83fd-46ffd03459a4,acfd0130-5b8a-462f-842d-4bd6e6c653b1,Louisiana,Mac OS X,Chrome,8a09025f-44ea-4557-be3a-ea20133df6e9,Female,68,93dd0df4-1722-4ab9-8311-77c2b8cdebc9,ba2e7f02-93e9-49cd-ad7d-c35c60987187,1412.66,Automated,7.04,Exact,1ccbaaf3-ea06-40d8-9d41-e18418cd38b5,Joseph Fletcher,497.41,Mobile
565,b56b9357-b34d-48b0-93f3-c15842ce91c0,e6ad2510-de7b-4c42-b4b2-0954bc5115e7,Iowa,Linux,Firefox,5b5c84a5-07c6-4dbe-b785-ec6ffd2a8ffe,Female,92,afcc43c3-1bb9-4696-ace3-c46bd6e8149b,31df417a-251f-41c2-a7bc-82592f007b75,2850.8,Automated,8.27,Phrase,b7f7126f-2f9d-4dff-8bd6-dfd39b7be492,Wesley Baker,950.49,Desktop
566,8476af98-425d-495f-8846-bf9040fe6898,54fedaa0-173e-485c-95b2-fd55a89d831d,West Virginia,Mac OS X,Safari,8e215cad-70b4-4cad-ab76-e57760fb32f8,Female,99,b18376d0-f331-4ca4-a072-e0c4b3f69e79,8dab8b60-6242-4126-b825-0b9094c9a3e9,2389.55,Automated,6.77,Broad,005161c1-8c73-42dd-a3a6-a34fadb53565,Margaret Lewis,171.99,Mobile
567,e8f58c5d-ffa0-4419-b4db-cc40ef7dee1a,c9e93ebe-cc0a-4a36-aca1-250d842f9c65,Rhode Island,Mac OS X,Firefox,e7b550fa-b56b-4796-ad82-85675feaf4a9,Male,64,a1f98f23-2e4e-4052-b29d-0a1dc634adf6,9d2287c4-0215-47f5-b5aa-7a4cc9c28fe7,830.91,Manual,6.41,Phrase,7945f41a-232f-4fae-8be4-85f737028e97,Chris Williams,15.54,Mobile
568,72e6316e-e671-4ad2-81b5-468a27bb1580,cf127621-756a-4870-8d62-8581ff6dc856,Arkansas,Windows,Safari,c743aedb-b9a3-47d2-88dc-9079c6305724,Male,19,683a9c59-9778-4958-b5ab-db113ff0b97a,609a1b44-747e-4d94-b428-38a992258b39,1674.54,Manual,5.96,Broad,b0cfee18-d9f1-46d6-a2d9-ad4b81cb976d,Karen Bailey,338.89,Desktop
569,a1ee691a-09e1-43b0-a71f-27728d7f7ba5,2ce42e41-5961-4401-a3d8-c4800e67287c,Massachusetts,Mac OS X,Firefox,4a685a00-8a41-47e0-8797-817842ac906f,Female,21,b8cd969b-4e7e-4db1-af4c-618d4cd6b614,a9b9ad3f-e1ca-4d3d-9ae9-d77dd4f71a66,2064.6,Automated,0.92,Phrase,09474afe-9391-4db5-8998-bcffa708fc7c,Jennifer Harris,708.5,Desktop
570,83210210-a43c-491d-ad4d-a4ef95e38180,3b2d1fc9-eded-44e3-b9e6-f58f7fdf2229,Utah,Linux,Safari,93bd051c-56d5-42a3-ac7a-ca00d8c2b8af,Female,27,32ac9612-0fc5-4496-b4ab-465800d1e139,6209582c-9f68-413e-8580-14f7c3da934e,2386.97,Manual,9.45,Exact,2aa941d6-e2fd-4534-b8dd-b62fd6d33e2f,Ashley Stewart,860.75,Desktop
571,50eaa1d2-c1f8-490b-a55e-44b808a6d5b4,c3c02b36-ea72-4bf4-a02a-ae6410afa961,Louisiana,Linux,Chrome,d61aac3d-bbd1-4832-80f1-51944a60133b,Male,95,16c7e56a-07dc-4d2e-b67d-308074d52980,fc82742d-88fa-4ed3-b03f-ad0216d0f417,1338.49,Manual,7.15,Phrase,87bfef1a-c48a-4655-ba10-9a6dd32a6ff2,Amy Frey,109.27,Desktop
572,31610b3d-1257-463c-b25d-cb50d15b5985,5c5815b0-197a-4f97-af28-3a3270a22d8e,Colorado,Linux,Chrome,1fdbdbfa-b7bb-4adc-9d89-735200d906af,Male,52,801f75e8-fd2f-41af-9cc1-39a823031664,507f88de-0fe8-43f2-9f84-a355c8bfc545,1196.33,Manual,2.73,Exact,8f038d6a-0805-4d83-ad81-b097b80f142f,Stacy Brown,31.2,Mobile
573,9c63765b-74e0-4bbb-8a80-33a7a5fd89c8,5286369e-1eff-4078-b985-577fc069f48d,Virginia,Windows,Chrome,5aa93b27-d0a7-426f-97b4-a55a6025de1c,Male,92,d474ae8e-6a4c-4b4b-9222-4a535e64b288,a2a9f4ef-52b1-4fe3-99a1-4af215e0d1f2,2302.92,Manual,6.92,Exact,039d1c4d-5d99-4ebc-9784-3e0193b058ac,Kelly Hess,310.14,Mobile
574,85b303d3-756b-4c0d-8ff0-c8ac3d1cd68c,9def8df6-3ca3-48ca-b307-60dc224c85db,Rhode Island,Mac OS X,Firefox,c874d5df-7f9a-43fb-988d-1a5be29eea29,Female,54,8102ce40-9b93-4e61-a8d1-af8947f9e252,2c980a95-4122-4bb0-9671-ac8e5bc74431,1295.15,Manual,6.21,Phrase,ee0d4e92-266f-4c4c-aff7-6051cad1f667,Larry Martin,622.03,Desktop
575,e9a4a856-556b-40fa-b5a3-cece28cdc38a,7f1fe654-a90a-4006-9080-7f5e8c17edfc,Pennsylvania,Windows,Safari,8e3321f6-5db5-4e3e-b40a-aa7c7ad4b385,Female,73,5244f1dc-5073-4c2b-8647-5e3c0e19967b,5d7c4717-a45f-421f-adb4-4f9a10c8cc63,743.87,Automated,6.59,Exact,b25f6b0f-921c-4af8-af1a-c75117ea2caa,Theresa Miles,920.41,Desktop
576,c5826444-79fa-4501-a287-401ba7bbaa76,f963aee1-96f9-4129-97ed-b96bdc413314,Idaho,Mac OS X,Firefox,04a3e176-2871-468c-a7f2-0af9cbacc159,Female,84,c31d22be-2795-4d2c-ad54-f9c94de2d572,ac6b3f3a-9cdd-4bf6-8989-c22cffc987ac,1360.34,Automated,3.79,Exact,28e47422-51a4-4407-8d4d-4bf6e5e99b78,Timothy Miller,330.42,Desktop
577,1519401c-8b1f-4137-8ea2-55e08e50c79a,e6c22011-7b2f-44a1-9b45-d35da3328206,Connecticut,Linux,Safari,d7056894-3ebb-4dc5-9738-726065175f8d,Male,38,ad675d56-2a38-4b43-8741-179f4acb134c,cb12e916-b52f-41f7-ad49-ec6893c6e8e6,2811.31,Automated,5.73,Broad,106615f0-1100-4837-af2d-318f299358c8,Tabitha Jones,779.36,Mobile
578,00a1402e-57e7-4f7b-8486-10cfd21276c2,e0c012d2-a9b8-404c-bc69-4285811a1a6c,New Jersey,Mac OS X,Chrome,23da6f37-c2c5-438f-be70-44e71b2497e5,Male,75,bcaf7641-5864-43bb-b4b5-8fe38be4a147,2d7eb26a-6d7c-4889-bcb3-97ffe9c791aa,427.7,Manual,6.6,Broad,bba358dc-76a1-4216-95d2-309b97e5a149,Heather Clark,127.52,Desktop
579,1a9e8547-147a-48ac-865d-8e4ed01e488b,04aa72d1-4bc6-4ffd-8610-53ed451b1c8c,Wyoming,Mac OS X,Chrome,e7ffbb72-c89a-4a07-a83b-1d6fe20cc7a8,Male,70,2822553d-bedc-4314-a490-3d37ff6b19de,c202db40-4156-4591-98bd-9178b9401711,1387.31,Automated,2.02,Broad,f5920cf6-d6e1-4e6e-8228-a8b20116d36e,Kathy Le,640.97,Desktop
580,91fd7d4a-5a31-46a6-9b87-cc5e6d7fe9b2,eab5f50a-9f2a-4843-af33-57209f7b8a2e,Alaska,Linux,Chrome,770ba616-4674-4c3e-8d69-ac143367a0a4,Male,69,07be6722-7d74-46b1-a5bf-16d83a4187d0,92d9f2e8-b354-4231-a119-dfef8cbb522f,1911.91,Manual,5.08,Broad,ab34aca2-99b7-4cd3-8ade-43619ca4dcc2,Elijah King,249.96,Mobile
581,60c8e5a0-d560-464c-95f7-792a739ac9e2,801f9c5f-321a-4128-8586-ce142e215337,New Mexico,Mac OS X,Safari,39ec46d0-4218-4573-b8f4-665798d83675,Male,56,fbb8e582-b919-4453-aaff-279273286a48,2de2fc35-92b0-4acd-9cd2-72a49252bde2,1449.86,Automated,1.2,Phrase,ec58cdb4-2fc6-42c0-a32c-21f087b967f8,Luke Jackson,761.18,Desktop
582,d7604342-fcbc-4229-9caf-a108832c9b79,1c32a1de-d54f-48b7-b589-931f8c662964,Minnesota,Linux,Safari,24ff6494-84f0-4437-8fbe-b72d4d73e480,Female,97,07ae8496-670f-4490-85bb-b95940a2f403,06585e00-3f8f-4f20-a95b-c0398209427d,610.92,Automated,1.06,Broad,552cb335-b461-4492-843f-bfcdfd6f574e,Lisa Macias,912.13,Mobile
583,22d80170-1e6c-4d83-a2f6-2516dc88b09c,1c141ab5-2c8a-4e2d-b091-0cca4fd0fda2,Kentucky,Linux,Firefox,5a368197-9956-4974-ba8d-30e5cd2f0db0,Female,51,688ddd04-b1aa-4f93-83ab-80c79112c36a,c7136ad9-d55c-4f1e-baea-1eaf3825aeb2,5.53,Manual,9.11,Phrase,88d807c8-b8c1-45a8-a04b-0e3b5c2dbbfb,Carolyn Willis,441.41,Mobile
584,2ebed37d-05d1-46b6-acee-c38d511fcda9,fb910c6a-87b8-48c8-b48f-d1390c6d93b7,Nevada,Mac OS X,Safari,d57afab9-55a6-41ce-a7a0-1b9df7695287,Female,20,6449761d-abf3-4a7d-ab6b-d0f812f943e8,32b392e6-8d70-4070-9d4b-f85acc606714,2096.98,Manual,1.25,Exact,65bafead-a230-4023-b2bd-c3d683ed9b5e,Philip Lopez,687.22,Mobile
585,567fec5e-04ea-481d-a006-8c1cbbd743b3,9013cc05-9cd7-4bd2-8fbc-9bba8748cffa,Idaho,Windows,Safari,fb8fae5d-91ab-431a-a8c5-b79ec9f48eaa,Male,51,1d1f9863-f32a-4dc2-acab-cd9f179abc83,651e18f1-59d5-4809-a265-7cb4703448b7,1856.21,Manual,8.93,Exact,702c0a3d-e4ac-4ad6-94f7-d7d47286b257,Meagan Brown,354.04,Desktop
586,0b4cba0a-317e-4b1d-9b83-acd5e2ccddd8,60339ee9-a8b1-4cca-bcc0-cdcf8bebbe5b,Arizona,Mac OS X,Chrome,a212045e-1dd9-43ba-bbba-ef9333565455,Female,64,a7452ec1-32a1-4109-b7d2-6379d9ef0af5,9450f383-04c7-4ec0-8f2e-638a6873a1fd,23.33,Manual,4.7,Exact,f136f64e-4baa-46d7-9139-179012e4f86b,Donna Hughes,849.07,Desktop
587,b2e74e77-0fe1-4edf-a538-790169f12ccd,9bb3aa4c-5147-43fa-ab7a-00d8dec0efbf,Virginia,Windows,Chrome,f6335d9d-33dd-4a2b-80b7-c7ba7f73a915,Female,41,aeee86d5-2536-420e-8329-eeef6a6db5ba,120396b0-8816-4cd4-8839-3c441c6b9310,895.68,Automated,4.55,Exact,bef9b342-0ed5-4e73-ad3a-08e87bec7deb,Brandi Clements,410.13,Desktop
588,e963544a-63b7-4101-8bf8-e26a4fae667b,ff9e16ef-3a0b-4373-967f-fb07cbc96874,North Dakota,Windows,Safari,f025ff13-0b00-4c3b-a8cd-12ac64f33f45,Female,60,e8983868-b5c7-4c9b-b549-2fe4471db312,0638d48f-472c-4d6d-8180-ca3e82b2cdd0,2305.9,Automated,3.4,Exact,2d5cbf73-6c10-4fab-afd1-9272c9b99f1f,Lindsey Bishop,584.08,Desktop
589,cb60fefc-c47e-430e-99b7-02a20d5f024a,2513be03-7e8f-4d3d-bde6-0dd454b3f5c1,Idaho,Windows,Chrome,12180934-6156-40f3-8fa7-a4386f3f49f4,Male,60,d996b46a-baa5-4f5e-b169-95a8bf1c8815,fa9522c3-4b1e-42d4-b7df-7ac22659fa08,1886.76,Manual,4.16,Exact,0672a42e-3b29-4b7d-863d-8cdd7fa7d6cc,Krista Turner,986.45,Desktop
590,eb1c3ba4-5b9e-42d0-ab0c-9fddb61b03e9,d83dd24b-bcd8-44e4-b8d0-56c18506b30c,Hawaii,Windows,Safari,350a6087-cfbe-42e6-94e7-147e76b4ecc7,Male,77,7ffef01f-ea1a-4037-a430-6efebc542eb0,1849fcbd-023d-4e46-b212-efc1be8a23b4,1635.62,Automated,3.77,Broad,a0c6968a-e2b5-439d-8f57-3edcd6cd8c41,Annette Garcia,557.64,Mobile
591,688181a8-13d1-4a49-ad46-9bf4d5cf2dc4,7b59a1c0-bd08-4032-b9ad-520206ab5a91,Nevada,Linux,Chrome,f9f06012-53b8-467d-abc6-e45ca4c6563e,Male,63,b8698d5b-bd4a-480f-9eaa-b1e2ec04830d,dcbf26cb-9082-4fd1-91b5-d5362321aa85,468.66,Automated,5.65,Phrase,1f43f2bd-ec05-4cb4-9513-84fbabcb17bd,Carl Wells MD,452.83,Desktop
592,9aa909f1-5adf-4d04-b0d2-27180dd35d11,158423a5-005b-44e1-a3ca-4739ce5e761b,West Virginia,Windows,Chrome,714c5bea-2471-46bd-96e4-1a290588accd,Female,75,33dc02db-6627-41f2-ad7c-aa53d6113d2c,fe3bf4f9-09c9-4e12-941c-7bda357827cd,2118.88,Manual,3.36,Phrase,fbfad6bb-0dbe-42ce-8fda-d8e319b091e9,Crystal Guerrero,96.06,Mobile
593,417df4f8-c1a7-4e00-9ec1-2fa2e6df12ce,da34effa-04cb-4dad-998e-fec68fdeab3c,Virginia,Mac OS X,Safari,bbca3a91-e194-44bd-b916-8f97812de68e,Female,88,e3604ea5-6600-4ef8-8b4e-2db2ceb1d9fd,3a9e0435-0a56-4066-9be7-7a100ea39958,1414.3,Manual,8.22,Broad,1a78701e-5c52-4557-8ae3-690a3d65d36f,Ronald Johnson,949.62,Desktop
594,d95e17e1-900f-42f7-8f4b-4ed5ac1d02e8,1c00f946-df06-44a8-83d7-df292368db81,Virginia,Mac OS X,Chrome,f3620e69-6b9c-46b2-ada8-291c7597b8d4,Male,73,c923bc39-80e9-489d-a42d-1ba0a2d4870a,124e6fa6-a3f0-4b0b-b42a-121d0b11354c,2034.54,Manual,2.34,Broad,883a874a-74c4-47d8-a7e8-de593abc40ce,Robin Perez,524.9,Mobile
595,2e402534-6987-4052-b421-9d3ecdc39412,4fd43443-e84b-40ec-9235-fb420e11f795,Wyoming,Windows,Chrome,2645f7dd-216c-4bc3-892a-2222819e5646,Female,41,06ccff31-32ae-4ec3-bd1b-a535f714f11a,bf999495-4137-4836-82df-a93b719aef26,2280.27,Manual,2.48,Broad,30b91497-d2aa-4644-a9e6-c2e87981f0b9,Valerie Spears,700.79,Mobile
596,439f4b86-cd6a-4e0c-b427-965607db34e0,100dcfdb-c413-48e8-b19c-7b43aae0a764,Washington,Mac OS X,Safari,c0f7cb46-7d9c-404f-b886-c62eccf9ebd4,Female,80,5d565c5e-7710-49e2-907e-c1d3d0e1fed3,28437c65-f69c-43b6-8746-14891b336fb9,697.09,Automated,4.81,Phrase,a9eeb4f6-16f2-4279-81c6-f23faeea9330,Samantha Fox,654.58,Desktop
597,106861d3-633d-4c54-b304-59cc30c42d61,3ad12632-c225-4484-8c44-5964acdb9ccc,Illinois,Mac OS X,Chrome,0bb4a483-e9b6-45fc-9b4f-a21f12ce40a3,Female,62,d8455428-6f7a-48bc-a5b5-7e1835da1e58,b0e66621-5f06-4f8b-b1e2-20222293909a,2285.99,Automated,9.35,Phrase,34c9c213-9a29-4c17-94ff-86022975b20b,Mary Rodriguez,237.44,Desktop
598,06b42b6f-1f94-43c8-98a7-75945b8c4949,c8e8868f-e515-4377-ad66-1445bb61ef9d,Maryland,Linux,Chrome,eec81ca8-074d-4613-89ab-81571186da5b,Female,55,5f852af7-f2ef-45e8-97b5-4b40083851f3,01588ead-0870-4fe3-a36f-2965f915b582,840.27,Automated,0.24,Phrase,db9d625e-6c9e-4c6c-a1a9-35af1d47c2bf,Brian Lucas,637.07,Desktop
599,675d0855-2d55-40c9-8576-598359cd012a,fc88e170-6200-42a7-b497-b5a65c1ed1f5,Rhode Island,Mac OS X,Safari,fcb0959b-8b94-4dfd-a462-7a5a00a885e9,Female,41,f65b74b8-8174-41ef-b3c9-d1888995a1fc,7cb47c14-8ec0-4254-b6f3-b3b95cd59823,2952.05,Automated,7.23,Exact,969c3c13-f748-4915-9fe1-0599117a9d3a,Kyle Johnson,96.63,Desktop
600,e5a1bdae-a747-495e-b0c9-52af9db31510,9e9e44c5-87b8-477e-b397-1943a640ca97,Ohio,Linux,Chrome,5ca5042e-10c2-4392-a9db-a34c532221e2,Female,42,390a08d3-779f-4650-9f62-6f6c36e82a48,47cf6764-76f9-44c7-8677-d658c79e0a83,362.49,Manual,0.06,Exact,4035ceee-1690-477d-a007-b52afd1aa552,Richard Hines,57.29,Mobile
601,ca6ef7ce-74db-49f3-92a3-3c33037e5725,e55ef749-5e3f-4fbf-bc06-d3deadb3a8a7,Pennsylvania,Mac OS X,Chrome,8c5574cc-785f-40a7-b766-88560b9714b0,Male,91,12be8c77-de6d-4350-be1a-38bff3fa712f,32655058-b1a5-4577-aff4-2452ae0f88a9,2651.15,Manual,4.05,Broad,3327f319-7681-416c-ae7c-e59885a350f1,Kevin Smith,840.91,Desktop
602,b1e186d7-df25-4e5d-befa-9c478dd6650f,b83fb64a-6463-437f-b5b5-92e56b3190f4,Arkansas,Linux,Chrome,ca2712ba-3327-48a6-9430-8f87121836b8,Female,90,5da9cdbc-a1c6-4284-9f9e-b0cd3109f5b3,a1acc803-e4f2-4b82-a680-15681ad5343d,121.64,Automated,7.64,Broad,c55c1e8a-ab91-40ba-ba15-6be5625e2cd7,Wendy Taylor,600.78,Mobile
603,dba45b5e-1498-465b-b9fe-0a1b7efbe877,39147d0e-bca1-47cd-98a9-8ba60a2581e9,Arkansas,Mac OS X,Chrome,4eed0d91-4f25-4a42-81d5-ff3cbe07a51b,Male,79,846266db-3dd3-4b3c-b04b-2b6162c7b31e,e9cb3e67-4cdd-4f73-8fcf-db3a1667b3f3,769.73,Automated,4.46,Exact,f2cb0378-f8cf-4ad9-8d0d-eaa444c8dd8c,Brian Mcconnell,301.37,Desktop
604,66e51767-dcb3-4e4a-891d-fa7b0d3dc6aa,72280d9a-e2cd-4130-81e1-dd8c91a7859b,Iowa,Windows,Chrome,eb98f113-f546-41d0-b8de-757307856a20,Female,40,1910f49d-83d5-4e09-a66f-fc1ec1bf5e37,77170078-6e2c-4209-99f1-419285e10eff,1578.31,Manual,4.29,Phrase,9548e082-d705-4368-bce1-b45330177fed,Nicholas Richmond,526.84,Desktop
605,eceb9505-dbc3-4e56-88a1-7945ca6d3e06,2749913f-6a37-4851-82c1-f0b0bce77742,Alaska,Mac OS X,Firefox,2db6db1d-a33f-4754-bc26-1b43eef72d97,Female,71,62d55697-ec36-42c8-ad3f-a0b6de8a6d76,4cc3f606-3187-4eb8-bd45-3d9e91d1a6f6,1744.85,Automated,2.53,Exact,fcfa11df-6daa-4a8b-8e2f-64db0a1bef79,Angela Simmons,557.9,Desktop
606,840fbb0b-a5e3-47af-871d-ade6432255ee,94334bb0-103b-4901-b37f-af64c6839f4a,Oregon,Mac OS X,Firefox,e7c7b483-ed06-4ebe-bcd1-0068c29aa86e,Female,20,5aeb3613-9cc4-4f93-8fd9-ba8f6dc6e925,5c061fb2-98a1-476a-8675-72b4623ae7d8,1188.7,Manual,4.75,Broad,76349a58-9581-4d5b-87dc-66d981c1c705,Michael Schmidt,677.78,Mobile
